AGE	INCOME	GENDER	MARITAL	NUMKIDS	NUMCARDS	HOWPAID	MORTGAGE	STORECARDS	LOANS
39	45750	"f"	"married"	0	1	"monthly"	"y"	1	1
39	45750	"f"	"married"	0	1	"monthly"	"y"	1	1
39	45750	"f"	"married"	0	1	"monthly"	"y"	1	1
32	45712	"f"	"married"	1	2	"monthly"	"y"	1	0
32	45712	"f"	"married"	1	2	"monthly"	"y"	1	0
32	45712	"f"	"married"	1	2	"monthly"	"y"	1	0
32	45712	"f"	"married"	1	2	"monthly"	"y"	1	0
32	45712	"f"	"married"	1	2	"monthly"	"y"	1	0
32	45712	"f"	"married"	1	2	"monthly"	"y"	1	0
32	45712	"f"	"married"	1	2	"monthly"	"y"	1	0
32	45712	"f"	"married"	1	2	"monthly"	"y"	1	0
32	45712	"f"	"married"	1	2	"monthly"	"y"	1	0
32	45712	"f"	"married"	1	2	"monthly"	"y"	1	0
30	45706	"f"	"married"	0	2	"monthly"	"y"	1	1
30	45706	"f"	"married"	0	2	"monthly"	"y"	1	1
30	45706	"f"	"married"	0	2	"monthly"	"y"	1	1
30	45706	"f"	"married"	0	2	"monthly"	"y"	1	1
30	45706	"f"	"married"	0	2	"monthly"	"y"	1	1
30	45706	"f"	"married"	0	2	"monthly"	"y"	1	1
30	45706	"f"	"married"	0	2	"monthly"	"y"	1	1
30	45706	"f"	"married"	0	2	"monthly"	"y"	1	1
30	45706	"f"	"married"	0	2	"monthly"	"y"	1	1
30	45706	"f"	"married"	0	2	"monthly"	"y"	1	1
36	45673	"m"	"married"	0	1	"monthly"	"y"	2	0
36	45673	"m"	"married"	0	1	"monthly"	"y"	2	0
36	45673	"m"	"married"	0	1	"monthly"	"y"	2	0
36	45673	"m"	"married"	0	1	"monthly"	"y"	2	0
36	45673	"m"	"married"	0	1	"monthly"	"y"	2	0
36	45673	"m"	"married"	0	1	"monthly"	"y"	2	0
36	45673	"m"	"married"	0	1	"monthly"	"y"	2	0
36	45673	"m"	"married"	0	1	"monthly"	"y"	2	0
36	45673	"m"	"married"	0	1	"monthly"	"y"	2	0
36	45673	"m"	"married"	0	1	"monthly"	"y"	2	0
42	45654	"m"	"married"	0	2	"monthly"	"y"	1	0
42	45654	"m"	"married"	0	2	"monthly"	"y"	1	0
42	45654	"m"	"married"	0	2	"monthly"	"y"	1	0
42	45654	"m"	"married"	0	2	"monthly"	"y"	1	0
42	45654	"m"	"married"	0	2	"monthly"	"y"	1	0
42	45654	"m"	"married"	0	2	"monthly"	"y"	1	0
42	45654	"m"	"married"	0	2	"monthly"	"y"	1	0
42	45654	"m"	"married"	0	2	"monthly"	"y"	1	0
42	45654	"m"	"married"	0	2	"monthly"	"y"	1	0
42	45654	"m"	"married"	0	2	"monthly"	"y"	1	0
44	45452	"f"	"married"	1	1	"monthly"	"y"	1	1
44	45452	"f"	"married"	1	1	"monthly"	"y"	1	1
44	45452	"f"	"married"	1	1	"monthly"	"y"	1	1
44	45452	"f"	"married"	1	1	"monthly"	"y"	1	1
44	45452	"f"	"married"	1	1	"monthly"	"y"	1	1
44	45452	"f"	"married"	1	1	"monthly"	"y"	1	1
44	45452	"f"	"married"	1	1	"monthly"	"y"	1	1
44	45452	"f"	"married"	1	1	"monthly"	"y"	1	1
44	45452	"f"	"married"	1	1	"monthly"	"y"	1	1
44	45452	"f"	"married"	1	1	"monthly"	"y"	1	1
37	45450	"f"	"married"	0	1	"monthly"	"y"	2	0
37	45450	"f"	"married"	0	1	"monthly"	"y"	2	0
37	45450	"f"	"married"	0	1	"monthly"	"y"	2	0
37	45450	"f"	"married"	0	1	"monthly"	"y"	2	0
37	45450	"f"	"married"	0	1	"monthly"	"y"	2	0
37	45450	"f"	"married"	0	1	"monthly"	"y"	2	0
37	45450	"f"	"married"	0	1	"monthly"	"y"	2	0
37	45450	"f"	"married"	0	1	"monthly"	"y"	2	0
37	45450	"f"	"married"	0	1	"monthly"	"y"	2	0
37	45450	"f"	"married"	0	1	"monthly"	"y"	2	0
44	45313	"f"	"married"	0	2	"monthly"	"y"	2	1
44	45313	"f"	"married"	0	2	"monthly"	"y"	2	1
44	45313	"f"	"married"	0	2	"monthly"	"y"	2	1
44	45313	"f"	"married"	0	2	"monthly"	"y"	2	1
44	45313	"f"	"married"	0	2	"monthly"	"y"	2	1
44	45313	"f"	"married"	0	2	"monthly"	"y"	2	1
44	45313	"f"	"married"	0	2	"monthly"	"y"	2	1
44	45313	"f"	"married"	0	2	"monthly"	"y"	2	1
44	45313	"f"	"married"	0	2	"monthly"	"y"	2	1
44	45313	"f"	"married"	0	2	"monthly"	"y"	2	1
35	45238	"f"	"married"	0	2	"monthly"	"y"	1	1
35	45238	"f"	"married"	0	2	"monthly"	"y"	1	1
35	45238	"f"	"married"	0	2	"monthly"	"y"	1	1
35	45238	"f"	"married"	0	2	"monthly"	"y"	1	1
35	45238	"f"	"married"	0	2	"monthly"	"y"	1	1
35	45238	"f"	"married"	0	2	"monthly"	"y"	1	1
35	45238	"f"	"married"	0	2	"monthly"	"y"	1	1
35	45238	"f"	"married"	0	2	"monthly"	"y"	1	1
35	45238	"f"	"married"	0	2	"monthly"	"y"	1	1
35	45238	"f"	"married"	0	2	"monthly"	"y"	1	1
31	45217	"m"	"married"	1	2	"monthly"	"y"	1	1
31	45217	"m"	"married"	1	2	"monthly"	"y"	1	1
31	45217	"m"	"married"	1	2	"monthly"	"y"	1	1
31	45217	"m"	"married"	1	2	"monthly"	"y"	1	1
31	45217	"m"	"married"	1	2	"monthly"	"y"	1	1
31	45217	"m"	"married"	1	2	"monthly"	"y"	1	1
31	45217	"m"	"married"	1	2	"monthly"	"y"	1	1
31	45217	"m"	"married"	1	2	"monthly"	"y"	1	1
31	45217	"m"	"married"	1	2	"monthly"	"y"	1	1
31	45217	"m"	"married"	1	2	"monthly"	"y"	1	1
32	45217	"m"	"married"	0	1	"monthly"	"y"	1	0
32	45217	"m"	"married"	0	1	"monthly"	"y"	1	0
32	45217	"m"	"married"	0	1	"monthly"	"y"	1	0
32	45217	"m"	"married"	0	1	"monthly"	"y"	1	0
32	45217	"m"	"married"	0	1	"monthly"	"y"	1	0
32	45217	"m"	"married"	0	1	"monthly"	"y"	1	0
32	45217	"m"	"married"	0	1	"monthly"	"y"	1	0
32	45217	"m"	"married"	0	1	"monthly"	"y"	1	0
32	45217	"m"	"married"	0	1	"monthly"	"y"	1	0
32	45217	"m"	"married"	0	1	"monthly"	"y"	1	0
44	45001	"f"	"married"	0	1	"monthly"	"y"	2	1
44	45001	"f"	"married"	0	1	"monthly"	"y"	2	1
44	45001	"f"	"married"	0	1	"monthly"	"y"	2	1
44	45001	"f"	"married"	0	1	"monthly"	"y"	2	1
44	45001	"f"	"married"	0	1	"monthly"	"y"	2	1
44	45001	"f"	"married"	0	1	"monthly"	"y"	2	1
44	45001	"f"	"married"	0	1	"monthly"	"y"	2	1
44	45001	"f"	"married"	0	1	"monthly"	"y"	2	1
44	45001	"f"	"married"	0	1	"monthly"	"y"	2	1
44	45001	"f"	"married"	0	1	"monthly"	"y"	2	1
34	44997	"f"	"married"	0	1	"monthly"	"y"	2	1
34	44997	"f"	"married"	0	1	"monthly"	"y"	2	1
34	44997	"f"	"married"	0	1	"monthly"	"y"	2	1
34	44997	"f"	"married"	0	1	"monthly"	"y"	2	1
34	44997	"f"	"married"	0	1	"monthly"	"y"	2	1
34	44997	"f"	"married"	0	1	"monthly"	"y"	2	1
34	44997	"f"	"married"	0	1	"monthly"	"y"	2	1
34	44997	"f"	"married"	0	1	"monthly"	"y"	2	1
34	44997	"f"	"married"	0	1	"monthly"	"y"	2	1
34	44997	"f"	"married"	0	1	"monthly"	"y"	2	1
30	44974	"m"	"married"	1	2	"monthly"	"y"	2	0
30	44974	"m"	"married"	1	2	"monthly"	"y"	2	0
30	44974	"m"	"married"	1	2	"monthly"	"y"	2	0
30	44974	"m"	"married"	1	2	"monthly"	"y"	2	0
30	44974	"m"	"married"	1	2	"monthly"	"y"	2	0
30	44974	"m"	"married"	1	2	"monthly"	"y"	2	0
30	44974	"m"	"married"	1	2	"monthly"	"y"	2	0
30	44974	"m"	"married"	1	2	"monthly"	"y"	2	0
30	44974	"m"	"married"	1	2	"monthly"	"y"	2	0
30	44974	"m"	"married"	1	2	"monthly"	"y"	2	0
32	44895	"f"	"married"	1	2	"monthly"	"y"	1	1
32	44895	"f"	"married"	1	2	"monthly"	"y"	1	1
32	44895	"f"	"married"	1	2	"monthly"	"y"	1	1
32	44895	"f"	"married"	1	2	"monthly"	"y"	1	1
32	44895	"f"	"married"	1	2	"monthly"	"y"	1	1
32	44895	"f"	"married"	1	2	"monthly"	"y"	1	1
32	44895	"f"	"married"	1	2	"monthly"	"y"	1	1
32	44895	"f"	"married"	1	2	"monthly"	"y"	1	1
32	44895	"f"	"married"	1	2	"monthly"	"y"	1	1
32	44895	"f"	"married"	1	2	"monthly"	"y"	1	1
44	44787	"m"	"married"	1	2	"monthly"	"y"	2	0
44	44787	"m"	"married"	1	2	"monthly"	"y"	2	0
44	44787	"m"	"married"	1	2	"monthly"	"y"	2	0
44	44787	"m"	"married"	1	2	"monthly"	"y"	2	0
44	44787	"m"	"married"	1	2	"monthly"	"y"	2	0
44	44787	"m"	"married"	1	2	"monthly"	"y"	2	0
44	44787	"m"	"married"	1	2	"monthly"	"y"	2	0
44	44787	"m"	"married"	1	2	"monthly"	"y"	2	0
44	44787	"m"	"married"	1	2	"monthly"	"y"	2	0
44	44787	"m"	"married"	1	2	"monthly"	"y"	2	0
30	44756	"f"	"married"	1	1	"monthly"	"y"	2	1
30	44756	"f"	"married"	1	1	"monthly"	"y"	2	1
30	44756	"f"	"married"	1	1	"monthly"	"y"	2	1
30	44756	"f"	"married"	1	1	"monthly"	"y"	2	1
30	44756	"f"	"married"	1	1	"monthly"	"y"	2	1
30	44756	"f"	"married"	1	1	"monthly"	"y"	2	1
30	44756	"f"	"married"	1	1	"monthly"	"y"	2	1
30	44756	"f"	"married"	1	1	"monthly"	"y"	2	1
30	44756	"f"	"married"	1	1	"monthly"	"y"	2	1
30	44756	"f"	"married"	1	1	"monthly"	"y"	2	1
43	44682	"f"	"married"	0	1	"monthly"	"y"	2	1
43	44682	"f"	"married"	0	1	"monthly"	"y"	2	1
43	44682	"f"	"married"	0	1	"monthly"	"y"	2	1
43	44682	"f"	"married"	0	1	"monthly"	"y"	2	1
43	44682	"f"	"married"	0	1	"monthly"	"y"	2	1
43	44682	"f"	"married"	0	1	"monthly"	"y"	2	1
43	44682	"f"	"married"	0	1	"monthly"	"y"	2	1
43	44682	"f"	"married"	0	1	"monthly"	"y"	2	1
43	44682	"f"	"married"	0	1	"monthly"	"y"	2	1
43	44682	"f"	"married"	0	1	"monthly"	"y"	2	1
40	44671	"f"	"married"	1	2	"monthly"	"y"	2	1
40	44671	"f"	"married"	1	2	"monthly"	"y"	2	1
40	44671	"f"	"married"	1	2	"monthly"	"y"	2	1
40	44671	"f"	"married"	1	2	"monthly"	"y"	2	1
40	44671	"f"	"married"	1	2	"monthly"	"y"	2	1
40	44671	"f"	"married"	1	2	"monthly"	"y"	2	1
40	44671	"f"	"married"	1	2	"monthly"	"y"	2	1
40	44671	"f"	"married"	1	2	"monthly"	"y"	2	1
40	44671	"f"	"married"	1	2	"monthly"	"y"	2	1
40	44671	"f"	"married"	1	2	"monthly"	"y"	2	1
34	44617	"f"	"married"	1	2	"monthly"	"y"	2	1
34	44617	"f"	"married"	1	2	"monthly"	"y"	2	1
34	44617	"f"	"married"	1	2	"monthly"	"y"	2	1
34	44617	"f"	"married"	1	2	"monthly"	"y"	2	1
34	44617	"f"	"married"	1	2	"monthly"	"y"	2	1
34	44617	"f"	"married"	1	2	"monthly"	"y"	2	1
34	44617	"f"	"married"	1	2	"monthly"	"y"	2	1
34	44617	"f"	"married"	1	2	"monthly"	"y"	2	1
34	44617	"f"	"married"	1	2	"monthly"	"y"	2	1
34	44617	"f"	"married"	1	2	"monthly"	"y"	2	1
42	44597	"f"	"married"	1	2	"monthly"	"y"	1	0
42	44597	"f"	"married"	1	2	"monthly"	"y"	1	0
42	44597	"f"	"married"	1	2	"monthly"	"y"	1	0
42	44597	"f"	"married"	1	2	"monthly"	"y"	1	0
42	44597	"f"	"married"	1	2	"monthly"	"y"	1	0
42	44597	"f"	"married"	1	2	"monthly"	"y"	1	0
42	44597	"f"	"married"	1	2	"monthly"	"y"	1	0
42	44597	"f"	"married"	1	2	"monthly"	"y"	1	0
42	44597	"f"	"married"	1	2	"monthly"	"y"	1	0
42	44597	"f"	"married"	1	2	"monthly"	"y"	1	0
34	44442	"m"	"married"	1	1	"monthly"	"y"	1	0
34	44442	"m"	"married"	1	1	"monthly"	"y"	1	0
34	44442	"m"	"married"	1	1	"monthly"	"y"	1	0
34	44442	"m"	"married"	1	1	"monthly"	"y"	1	0
34	44442	"m"	"married"	1	1	"monthly"	"y"	1	0
34	44442	"m"	"married"	1	1	"monthly"	"y"	1	0
34	44442	"m"	"married"	1	1	"monthly"	"y"	1	0
34	44442	"m"	"married"	1	1	"monthly"	"y"	1	0
34	44442	"m"	"married"	1	1	"monthly"	"y"	1	0
34	44442	"m"	"married"	1	1	"monthly"	"y"	1	0
37	44413	"m"	"married"	0	2	"monthly"	"y"	1	0
37	44413	"m"	"married"	0	2	"monthly"	"y"	1	0
37	44413	"m"	"married"	0	2	"monthly"	"y"	1	0
37	44413	"m"	"married"	0	2	"monthly"	"y"	1	0
37	44413	"m"	"married"	0	2	"monthly"	"y"	1	0
37	44413	"m"	"married"	0	2	"monthly"	"y"	1	0
37	44413	"m"	"married"	0	2	"monthly"	"y"	1	0
37	44413	"m"	"married"	0	2	"monthly"	"y"	1	0
37	44413	"m"	"married"	0	2	"monthly"	"y"	1	0
37	44413	"m"	"married"	0	2	"monthly"	"y"	1	0
39	44378	"f"	"married"	1	2	"monthly"	"y"	2	0
39	44378	"f"	"married"	1	2	"monthly"	"y"	2	0
39	44378	"f"	"married"	1	2	"monthly"	"y"	2	0
39	44378	"f"	"married"	1	2	"monthly"	"y"	2	0
39	44378	"f"	"married"	1	2	"monthly"	"y"	2	0
39	44378	"f"	"married"	1	2	"monthly"	"y"	2	0
39	44378	"f"	"married"	1	2	"monthly"	"y"	2	0
39	44378	"f"	"married"	1	2	"monthly"	"y"	2	0
39	44378	"f"	"married"	1	2	"monthly"	"y"	2	0
39	44378	"f"	"married"	1	2	"monthly"	"y"	2	0
37	44363	"m"	"married"	0	1	"monthly"	"y"	1	1
37	44363	"m"	"married"	0	1	"monthly"	"y"	1	1
37	44363	"m"	"married"	0	1	"monthly"	"y"	1	1
37	44363	"m"	"married"	0	1	"monthly"	"y"	1	1
37	44363	"m"	"married"	0	1	"monthly"	"y"	1	1
37	44363	"m"	"married"	0	1	"monthly"	"y"	1	1
37	44363	"m"	"married"	0	1	"monthly"	"y"	1	1
37	44363	"m"	"married"	0	1	"monthly"	"y"	1	1
37	44363	"m"	"married"	0	1	"monthly"	"y"	1	1
37	44363	"m"	"married"	0	1	"monthly"	"y"	1	1
44	44306	"f"	"married"	0	2	"monthly"	"y"	1	1
44	44306	"f"	"married"	0	2	"monthly"	"y"	1	1
44	44306	"f"	"married"	0	2	"monthly"	"y"	1	1
44	44306	"f"	"married"	0	2	"monthly"	"y"	1	1
44	44306	"f"	"married"	0	2	"monthly"	"y"	1	1
44	44306	"f"	"married"	0	2	"monthly"	"y"	1	1
44	44306	"f"	"married"	0	2	"monthly"	"y"	1	1
44	44306	"f"	"married"	0	2	"monthly"	"y"	1	1
44	44306	"f"	"married"	0	2	"monthly"	"y"	1	1
44	44306	"f"	"married"	0	2	"monthly"	"y"	1	1
35	44271	"f"	"married"	0	1	"monthly"	"y"	1	1
35	44271	"f"	"married"	0	1	"monthly"	"y"	1	1
35	44271	"f"	"married"	0	1	"monthly"	"y"	1	1
35	44271	"f"	"married"	0	1	"monthly"	"y"	1	1
35	44271	"f"	"married"	0	1	"monthly"	"y"	1	1
35	44271	"f"	"married"	0	1	"monthly"	"y"	1	1
35	44271	"f"	"married"	0	1	"monthly"	"y"	1	1
35	44271	"f"	"married"	0	1	"monthly"	"y"	1	1
35	44271	"f"	"married"	0	1	"monthly"	"y"	1	1
35	44271	"f"	"married"	0	1	"monthly"	"y"	1	1
35	44202	"f"	"married"	0	2	"monthly"	"y"	2	0
35	44202	"f"	"married"	0	2	"monthly"	"y"	2	0
35	44202	"f"	"married"	0	2	"monthly"	"y"	2	0
35	44202	"f"	"married"	0	2	"monthly"	"y"	2	0
35	44202	"f"	"married"	0	2	"monthly"	"y"	2	0
35	44202	"f"	"married"	0	2	"monthly"	"y"	2	0
35	44202	"f"	"married"	0	2	"monthly"	"y"	2	0
35	44202	"f"	"married"	0	2	"monthly"	"y"	2	0
35	44202	"f"	"married"	0	2	"monthly"	"y"	2	0
35	44202	"f"	"married"	0	2	"monthly"	"y"	2	0
30	44202	"m"	"married"	1	2	"monthly"	"y"	1	0
30	44202	"m"	"married"	1	2	"monthly"	"y"	1	0
30	44202	"m"	"married"	1	2	"monthly"	"y"	1	0
30	44202	"m"	"married"	1	2	"monthly"	"y"	1	0
30	44202	"m"	"married"	1	2	"monthly"	"y"	1	0
30	44202	"m"	"married"	1	2	"monthly"	"y"	1	0
30	44202	"m"	"married"	1	2	"monthly"	"y"	1	0
30	44202	"m"	"married"	1	2	"monthly"	"y"	1	0
30	44202	"m"	"married"	1	2	"monthly"	"y"	1	0
30	44202	"m"	"married"	1	2	"monthly"	"y"	1	0
35	44194	"m"	"married"	0	2	"monthly"	"y"	2	1
35	44194	"m"	"married"	0	2	"monthly"	"y"	2	1
35	44194	"m"	"married"	0	2	"monthly"	"y"	2	1
35	44194	"m"	"married"	0	2	"monthly"	"y"	2	1
35	44194	"m"	"married"	0	2	"monthly"	"y"	2	1
35	44194	"m"	"married"	0	2	"monthly"	"y"	2	1
35	44194	"m"	"married"	0	2	"monthly"	"y"	2	1
35	44194	"m"	"married"	0	2	"monthly"	"y"	2	1
35	44194	"m"	"married"	0	2	"monthly"	"y"	2	1
35	44194	"m"	"married"	0	2	"monthly"	"y"	2	1
34	44187	"f"	"married"	1	1	"monthly"	"y"	2	0
34	44187	"f"	"married"	1	1	"monthly"	"y"	2	0
34	44187	"f"	"married"	1	1	"monthly"	"y"	2	0
34	44187	"f"	"married"	1	1	"monthly"	"y"	2	0
34	44187	"f"	"married"	1	1	"monthly"	"y"	2	0
34	44187	"f"	"married"	1	1	"monthly"	"y"	2	0
34	44187	"f"	"married"	1	1	"monthly"	"y"	2	0
34	44187	"f"	"married"	1	1	"monthly"	"y"	2	0
34	44187	"f"	"married"	1	1	"monthly"	"y"	2	0
34	44187	"f"	"married"	1	1	"monthly"	"y"	2	0
39	44010	"f"	"married"	0	2	"monthly"	"y"	2	1
39	44010	"f"	"married"	0	2	"monthly"	"y"	2	1
39	44010	"f"	"married"	0	2	"monthly"	"y"	2	1
39	44010	"f"	"married"	0	2	"monthly"	"y"	2	1
39	44010	"f"	"married"	0	2	"monthly"	"y"	2	1
39	44010	"f"	"married"	0	2	"monthly"	"y"	2	1
39	44010	"f"	"married"	0	2	"monthly"	"y"	2	1
39	44010	"f"	"married"	0	2	"monthly"	"y"	2	1
39	44010	"f"	"married"	0	2	"monthly"	"y"	2	1
39	44010	"f"	"married"	0	2	"monthly"	"y"	2	1
34	43989	"m"	"married"	0	1	"monthly"	"y"	2	1
34	43989	"m"	"married"	0	1	"monthly"	"y"	2	1
34	43989	"m"	"married"	0	1	"monthly"	"y"	2	1
34	43989	"m"	"married"	0	1	"monthly"	"y"	2	1
34	43989	"m"	"married"	0	1	"monthly"	"y"	2	1
34	43989	"m"	"married"	0	1	"monthly"	"y"	2	1
34	43989	"m"	"married"	0	1	"monthly"	"y"	2	1
34	43989	"m"	"married"	0	1	"monthly"	"y"	2	1
34	43989	"m"	"married"	0	1	"monthly"	"y"	2	1
34	43989	"m"	"married"	0	1	"monthly"	"y"	2	1
37	43976	"f"	"married"	0	2	"monthly"	"y"	2	0
37	43976	"f"	"married"	0	2	"monthly"	"y"	2	0
37	43976	"f"	"married"	0	2	"monthly"	"y"	2	0
37	43976	"f"	"married"	0	2	"monthly"	"y"	2	0
37	43976	"f"	"married"	0	2	"monthly"	"y"	2	0
37	43976	"f"	"married"	0	2	"monthly"	"y"	2	0
37	43976	"f"	"married"	0	2	"monthly"	"y"	2	0
37	43976	"f"	"married"	0	2	"monthly"	"y"	2	0
37	43976	"f"	"married"	0	2	"monthly"	"y"	2	0
37	43976	"f"	"married"	0	2	"monthly"	"y"	2	0
44	43876	"f"	"married"	1	2	"monthly"	"y"	2	1
44	43876	"f"	"married"	1	2	"monthly"	"y"	2	1
44	43876	"f"	"married"	1	2	"monthly"	"y"	2	1
44	43876	"f"	"married"	1	2	"monthly"	"y"	2	1
44	43876	"f"	"married"	1	2	"monthly"	"y"	2	1
44	43876	"f"	"married"	1	2	"monthly"	"y"	2	1
44	43876	"f"	"married"	1	2	"monthly"	"y"	2	1
44	43876	"f"	"married"	1	2	"monthly"	"y"	2	1
44	43876	"f"	"married"	1	2	"monthly"	"y"	2	1
44	43876	"f"	"married"	1	2	"monthly"	"y"	2	1
45	43823	"m"	"married"	1	2	"monthly"	"y"	2	1
45	43823	"m"	"married"	1	2	"monthly"	"y"	2	1
45	43823	"m"	"married"	1	2	"monthly"	"y"	2	1
45	43823	"m"	"married"	1	2	"monthly"	"y"	2	1
45	43823	"m"	"married"	1	2	"monthly"	"y"	2	1
45	43823	"m"	"married"	1	2	"monthly"	"y"	2	1
45	43823	"m"	"married"	1	2	"monthly"	"y"	2	1
45	43823	"m"	"married"	1	2	"monthly"	"y"	2	1
45	43823	"m"	"married"	1	2	"monthly"	"y"	2	1
45	43823	"m"	"married"	1	2	"monthly"	"y"	2	1
44	43794	"f"	"married"	0	2	"monthly"	"y"	2	0
44	43794	"f"	"married"	0	2	"monthly"	"y"	2	0
44	43794	"f"	"married"	0	2	"monthly"	"y"	2	0
44	43794	"f"	"married"	0	2	"monthly"	"y"	2	0
44	43794	"f"	"married"	0	2	"monthly"	"y"	2	0
44	43794	"f"	"married"	0	2	"monthly"	"y"	2	0
44	43794	"f"	"married"	0	2	"monthly"	"y"	2	0
44	43794	"f"	"married"	0	2	"monthly"	"y"	2	0
44	43794	"f"	"married"	0	2	"monthly"	"y"	2	0
44	43794	"f"	"married"	0	2	"monthly"	"y"	2	0
36	43761	"f"	"married"	0	1	"monthly"	"y"	1	0
36	43761	"f"	"married"	0	1	"monthly"	"y"	1	0
36	43761	"f"	"married"	0	1	"monthly"	"y"	1	0
36	43761	"f"	"married"	0	1	"monthly"	"y"	1	0
36	43761	"f"	"married"	0	1	"monthly"	"y"	1	0
36	43761	"f"	"married"	0	1	"monthly"	"y"	1	0
36	43761	"f"	"married"	0	1	"monthly"	"y"	1	0
36	43761	"f"	"married"	0	1	"monthly"	"y"	1	0
36	43761	"f"	"married"	0	1	"monthly"	"y"	1	0
36	43761	"f"	"married"	0	1	"monthly"	"y"	1	0
36	43750	"m"	"married"	1	1	"monthly"	"y"	2	1
36	43750	"m"	"married"	1	1	"monthly"	"y"	2	1
36	43750	"m"	"married"	1	1	"monthly"	"y"	2	1
36	43750	"m"	"married"	1	1	"monthly"	"y"	2	1
36	43750	"m"	"married"	1	1	"monthly"	"y"	2	1
36	43750	"m"	"married"	1	1	"monthly"	"y"	2	1
36	43750	"m"	"married"	1	1	"monthly"	"y"	2	1
36	43750	"m"	"married"	1	1	"monthly"	"y"	2	1
36	43750	"m"	"married"	1	1	"monthly"	"y"	2	1
36	43750	"m"	"married"	1	1	"monthly"	"y"	2	1
41	43739	"m"	"married"	1	1	"monthly"	"y"	2	1
41	43739	"m"	"married"	1	1	"monthly"	"y"	2	1
41	43739	"m"	"married"	1	1	"monthly"	"y"	2	1
41	43739	"m"	"married"	1	1	"monthly"	"y"	2	1
41	43739	"m"	"married"	1	1	"monthly"	"y"	2	1
41	43739	"m"	"married"	1	1	"monthly"	"y"	2	1
41	43739	"m"	"married"	1	1	"monthly"	"y"	2	1
41	43739	"m"	"married"	1	1	"monthly"	"y"	2	1
41	43739	"m"	"married"	1	1	"monthly"	"y"	2	1
41	43739	"m"	"married"	1	1	"monthly"	"y"	2	1
42	43651	"f"	"married"	1	2	"monthly"	"y"	2	1
42	43651	"f"	"married"	1	2	"monthly"	"y"	2	1
42	43651	"f"	"married"	1	2	"monthly"	"y"	2	1
42	43651	"f"	"married"	1	2	"monthly"	"y"	2	1
42	43651	"f"	"married"	1	2	"monthly"	"y"	2	1
42	43651	"f"	"married"	1	2	"monthly"	"y"	2	1
42	43651	"f"	"married"	1	2	"monthly"	"y"	2	1
42	43651	"f"	"married"	1	2	"monthly"	"y"	2	1
42	43651	"f"	"married"	1	2	"monthly"	"y"	2	1
42	43651	"f"	"married"	1	2	"monthly"	"y"	2	1
41	43648	"f"	"married"	1	1	"monthly"	"y"	2	1
41	43648	"f"	"married"	1	1	"monthly"	"y"	2	1
41	43648	"f"	"married"	1	1	"monthly"	"y"	2	1
41	43648	"f"	"married"	1	1	"monthly"	"y"	2	1
41	43648	"f"	"married"	1	1	"monthly"	"y"	2	1
41	43648	"f"	"married"	1	1	"monthly"	"y"	2	1
41	43648	"f"	"married"	1	1	"monthly"	"y"	2	1
41	43648	"f"	"married"	1	1	"monthly"	"y"	2	1
41	43648	"f"	"married"	1	1	"monthly"	"y"	2	1
41	43648	"f"	"married"	1	1	"monthly"	"y"	2	1
34	43482	"m"	"married"	1	1	"monthly"	"y"	1	1
34	43482	"m"	"married"	1	1	"monthly"	"y"	1	1
34	43482	"m"	"married"	1	1	"monthly"	"y"	1	1
34	43482	"m"	"married"	1	1	"monthly"	"y"	1	1
34	43482	"m"	"married"	1	1	"monthly"	"y"	1	1
34	43482	"m"	"married"	1	1	"monthly"	"y"	1	1
34	43482	"m"	"married"	1	1	"monthly"	"y"	1	1
34	43482	"m"	"married"	1	1	"monthly"	"y"	1	1
34	43482	"m"	"married"	1	1	"monthly"	"y"	1	1
34	43482	"m"	"married"	1	1	"monthly"	"y"	1	1
33	43474	"m"	"married"	0	1	"monthly"	"y"	1	1
33	43474	"m"	"married"	0	1	"monthly"	"y"	1	1
33	43474	"m"	"married"	0	1	"monthly"	"y"	1	1
33	43474	"m"	"married"	0	1	"monthly"	"y"	1	1
33	43474	"m"	"married"	0	1	"monthly"	"y"	1	1
33	43474	"m"	"married"	0	1	"monthly"	"y"	1	1
33	43474	"m"	"married"	0	1	"monthly"	"y"	1	1
33	43474	"m"	"married"	0	1	"monthly"	"y"	1	1
33	43474	"m"	"married"	0	1	"monthly"	"y"	1	1
33	43474	"m"	"married"	0	1	"monthly"	"y"	1	1
39	43362	"f"	"married"	0	2	"monthly"	"y"	1	1
39	43362	"f"	"married"	0	2	"monthly"	"y"	1	1
39	43362	"f"	"married"	0	2	"monthly"	"y"	1	1
39	43362	"f"	"married"	0	2	"monthly"	"y"	1	1
39	43362	"f"	"married"	0	2	"monthly"	"y"	1	1
39	43362	"f"	"married"	0	2	"monthly"	"y"	1	1
39	43362	"f"	"married"	0	2	"monthly"	"y"	1	1
39	43362	"f"	"married"	0	2	"monthly"	"y"	1	1
39	43362	"f"	"married"	0	2	"monthly"	"y"	1	1
39	43362	"f"	"married"	0	2	"monthly"	"y"	1	1
43	43348	"m"	"married"	1	2	"monthly"	"y"	2	1
43	43348	"m"	"married"	1	2	"monthly"	"y"	2	1
43	43348	"m"	"married"	1	2	"monthly"	"y"	2	1
43	43348	"m"	"married"	1	2	"monthly"	"y"	2	1
43	43348	"m"	"married"	1	2	"monthly"	"y"	2	1
43	43348	"m"	"married"	1	2	"monthly"	"y"	2	1
