edad,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio
33,24,0,5302.4,1067.26,1,8988,2263,2
52,7,0,1800.27,247.81,0,0,1034,4
41,10,0,1882.81,250.95,1,10926,2354,36
61,10,1,6056.9,506,1,14397,1164,45
24,20,2,17875.72,2375.74,1,33537,8514,6
42,8,0,1778.49,75.44,0,0,3498,13
38,24,1,14364.45,1186.82,0,0,2871,3
41,55,1,19871.28,981.41,0,0,16851,2
57,23,1,19639.9,3915.96,1,25759,3974,14
45,4,0,378.55,71.86,1,1765,1515,5
24,12,0,1227.34,263.07,0,0,1796,21
44,14,1,7151.8,1549.82,0,0,8816,1
33,24,1,11039.84,1798.67,0,0,9498,8
32,16,2,26041.96,2370.52,1,58231,4222,12
30,16,0,6224.42,1426.71,1,5950,2042,17
33,61,0,10223.64,798.14,1,27511,7372,2
38,18,0,3464.58,774.68,0,0,952,18
49,6,0,1788.14,86.57,1,1512,3027,43
44,20,0,5841.98,767.74,0,0,1586,28
35,98,0,17313.96,3471.27,1,62330,4900,2
34,22,1,17036.33,2018.64,0,0,4899,21
24,21,0,3171.4,261.81,0,0,1968,44
30,41,0,5067.89,206.34,0,0,7781,9
36,6,1,3786.4,282.15,0,0,7172,20
61,13,0,2064.72,293.26,0,0,4026,21
29,11,0,2098.99,139.86,0,0,5390,13
34,67,0,22820.55,1755.63,1,39165,2205,16
18,17,1,6863.08,1122.07,0,0,1294,4
45,12,0,1835.25,438.14,0,0,2320,21
27,12,0,3497.19,435.3,0,0,624,9
50,14,0,2431.78,246.81,0,0,2011,15
18,19,0,2492.83,566.14,0,0,2979,18
39,21,0,2348.31,478.68,1,13880,1597,7
47,80,2,103180.27,10263.91,1,166199,6037,1
56,28,2,61877.68,9911.37,1,67795,7017,25
26,7,0,787.53,154.39,0,0,3768,15
30,16,0,3837.18,265.48,0,0,2597,22
59,21,0,6249.61,901.72,0,0,1809,21
37,11,0,1938.82,412.03,0,0,2675,21
29,17,0,4982.57,291.81,0,0,1151,42
29,17,0,1899.1,142.62,0,0,2792,9
26,23,0,3659.25,815.9,0,0,1158,23
32,23,1,11550.06,1594.93,0,0,11216,10
51,49,0,5461.25,816.74,1,37580,3178,6
48,18,0,3737.56,384.28,0,0,1685,8
23,3,0,754.67,65.49,1,3407,358,50
40,19,1,6099.32,1078.17,0,0,5916,6
33,10,1,4020.13,281.26,1,17352,4140,8
47,19,1,12626.82,2185.12,0,0,3800,38
36,69,2,94655.61,7960.64,1,148060,10547,17
42,13,0,2066.34,235.47,0,0,2183,0
36,24,1,13074.38,3026.12,0,0,7431,0
18,16,0,1357.8,218.57,0,0,1112,14
22,24,0,4191.89,871.72,0,0,2019,8
46,1,0,246.46,31.79,0,0,1329,34
29,2,0,653.58,146.61,1,546,1027,48
37,13,0,1383.92,257.76,0,0,5263,11
44,8,0,1470,348.54,0,0,1651,65
35,11,0,2429.82,497.5,0,0,2901,16
57,5,0,697.48,142.97,0,0,7281,40
57,4,0,411.1,45.25,0,0,896,20
58,19,0,2915.48,695.27,0,0,2150,82
35,7,1,3967.27,658.2,0,0,3681,9
20,1,0,147.37,16.79,0,0,319,34
52,9,0,2897.57,454.35,0,0,2946,3
33,21,2,55393.62,9771.01,0,0,5614,6
38,13,1,6259.07,532.68,0,0,29410,17
45,3,1,949.13,41.16,0,0,2787,22
18,3,0,884.55,38.23,0,0,405,5
57,43,0,8848.05,1639.95,1,37020,3048,36
48,54,1,40982.81,6244.93,1,51531,2918,0
42,16,0,1529.6,84.21,0,0,2707,31
48,94,0,27868.86,3334.37,1,61389,3234,1
44,24,1,11900.52,1232.06,0,0,4643,5
39,5,1,3576.96,814.48,0,0,3816,1
34,2,1,956.34,212.62,0,0,1054,14
29,11,1,4893.15,264.32,0,0,2270,9
41,3,0,457.94,81.74,0,0,613,13
42,27,1,13964.96,2222.24,0,0,5367,8
50,7,0,2521.71,233.16,0,0,1296,36
40,24,0,6803.8,1525.45,0,0,3967,10
27,12,0,3588.4,807.42,0,0,1291,22
19,7,1,2908,588.76,0,0,2024,44
36,24,0,3839.05,552.73,0,0,1434,14
37,60,1,37485.01,2802.27,0,0,5664,6
36,9,0,2241.72,195.75,1,7094,2335,21
19,2,0,341.9,49.77,0,0,478,6
50,16,0,3953.3,668.51,1,7375,2023,10
50,7,0,1374.28,278.04,0,0,1370,6
28,9,1,3004.55,558.35,0,0,1675,22
47,24,0,5065.03,469.22,0,0,2031,2
49,8,0,2015.49,143.63,0,0,2574,20
38,12,0,1817.8,431.75,0,0,2628,5
26,2,1,598.25,36.36,1,3464,4367,3
57,20,0,5293.14,828.33,0,0,1486,4
42,18,0,1882.63,132.34,0,0,5720,9
34,22,0,3240.56,634.58,1,15892,2666,7
47,39,0,3628.35,707.09,1,16591,1447,72
57,13,0,4197.78,562.19,1,10864,4168,18
32,20,0,4743.54,930.46,0,0,2592,18
46,3,0,413.77,23.18,0,0,1970,29
61,20,1,5830.91,305.17,0,0,5438,13
24,16,1,13784.54,1273.91,0,0,1198,8
31,12,0,1858.26,305.02,0,0,1376,0
30,12,0,2687,423.8,1,4760,980,0
36,19,0,6867,1470.74,0,0,4450,2
35,9,0,952.16,62.15,1,6746,6769,10
41,73,1,27978.59,5873.64,1,109212,7789,23
28,14,0,1286.07,109.18,0,0,2975,45
30,77,2,177254.22,8844.12,1,356412,3699,9
41,5,0,1398.49,237.3,1,5272,2673,34
39,19,0,3643.39,681.94,0,0,1013,6
48,20,1,11919.85,777.74,1,39176,4273,23
42,25,0,2004.62,127.42,0,0,1847,12
47,3,0,679.58,115.81,1,1197,2216,25
24,34,0,7829.79,837.3,1,11135,3954,1
33,5,0,810.54,187.24,0,0,1653,14
60,19,0,3329.22,480.88,0,0,1556,2
42,2,0,259.96,40.82,0,0,503,17
46,28,0,9411.44,1128.23,0,0,3814,7
41,11,0,2869.62,618.42,1,10321,3266,6
43,11,0,1697.97,109.79,1,8558,1651,16
35,22,0,6892.81,593.46,1,18896,5453,7
80,9,0,2078.94,435.56,0,0,1223,14
33,22,0,5097.72,550.37,0,0,4742,2
37,1,0,334.53,65.98,0,0,828,18
18,1,0,174.96,41.94,0,0,1762,4
51,1,0,175.36,38.43,0,0,3412,31
31,20,0,3768.44,425.82,0,0,1377,23
37,15,1,6568.79,533.48,0,0,1362,40
31,3,0,343.64,73.53,1,1964,1136,8
36,7,0,739.6,150.78,0,0,2426,5
34,17,0,6313.08,1247.4,0,0,897,25
37,15,0,3690.16,652.93,1,3479,1995,5
37,10,0,3093.28,454.52,0,0,1174,50
36,18,1,9453.83,2225.26,0,0,10611,34
35,24,2,23336.33,4600.83,0,0,4876,62
53,20,1,5797.6,1343.15,1,30565,4453,9
48,11,0,2198.82,146.97,0,0,1043,8
48,9,0,2649.77,423.06,0,0,1349,19
29,16,0,2402.86,246.68,0,0,945,70
53,11,0,1721.16,71.89,0,0,1401,37
51,10,0,1565.88,255.6,1,8241,1767,24
31,46,0,8147.58,938.36,1,15209,5038,16
56,15,1,7443.48,451.18,0,0,7254,12
29,20,1,5775.11,1358.36,1,21743,5287,5
18,4,0,1283.56,178.14,0,0,308,31
51,17,0,4900.7,251.45,0,0,6290,17
36,34,1,22903.97,2543.82,0,0,7202,8
49,9,0,1490.91,154.28,0,0,2322,3
28,12,1,5403.66,974.54,1,34583,1125,28
22,7,0,2583.74,340.64,0,0,300,15
52,24,0,5297.61,1015.7,0,0,4273,17
21,19,0,2780.17,393.62,0,0,2629,0
19,1,0,222.5,15.47,0,0,432,162
18,3,1,1384,279.91,0,0,417,46
18,5,0,1467.51,256.96,0,0,300,93
25,11,1,5110.01,630.22,0,0,1655,19
18,2,0,677.84,119.47,0,0,782,62
37,8,0,2635.84,163.16,0,0,959,3
18,7,0,695.67,130.55,1,7228,300,2
24,19,2,33231.95,5441.88,0,0,5241,37
42,9,1,3229.72,414.8,0,0,2275,10
38,37,0,7802.69,1326.6,0,0,3566,16
18,4,0,1047.25,79.56,0,0,432,48
35,21,0,6845.49,897.22,0,0,913,11
38,5,0,734.56,146.94,0,0,2505,27
18,5,0,1383.16,193.84,0,0,443,16
39,58,1,27959.98,5143.46,0,0,4541,2
52,32,0,3898.05,395.64,1,25924,5119,1
33,17,1,9094.7,2243.22,0,0,3786,9
18,5,0,606.38,119.2,0,0,419,16
21,13,1,5083.77,744.98,1,21722,1829,5
50,6,0,2239.51,500.68,0,0,5934,38
30,7,0,821.91,86.8,0,0,2279,3
26,19,0,4485.36,222.77,0,0,2482,0
29,17,0,2139.29,126.21,1,11170,3065,0
37,18,0,1897.16,403.45,0,0,4542,17
39,21,0,7105.66,433.35,0,0,6059,3
21,4,0,867,139.72,0,0,539,32
47,24,0,3352.34,469.53,1,25772,2851,8
25,19,0,2875.65,249.91,0,0,1616,7
53,22,0,5569.35,281.26,0,0,805,15
37,12,0,1663.85,119.93,0,0,1358,22
27,13,0,2174.8,410.8,0,0,2606,7
48,26,2,41089.48,5654.14,1,63829,7495,35
31,8,0,2476.89,318.03,0,0,2657,1
37,11,1,3013.41,132.95,1,21078,3705,0
36,22,1,6618.21,464.26,0,0,4301,85
18,21,0,3991.18,935.87,0,0,1086,2
26,23,0,4910.42,1045.79,0,0,9355,20
40,42,0,10855.85,2040.02,0,0,15656,3
22,6,0,593.08,101.02,0,0,374,20
53,2,0,335.87,29.98,0,0,3016,0
43,58,1,40911.63,7207.39,0,0,7348,18
31,14,0,1792.51,364.83,0,0,2009,11
35,12,0,2284.22,327.65,1,3379,2953,20
60,41,0,5135.99,773.58,1,32733,6275,16
49,3,0,658.93,26.4,0,0,865,15
42,10,0,2568.28,355.08,0,0,1394,8
21,23,0,6702.91,552.62,0,0,2494,6
57,22,1,7933.38,1519.19,0,0,4005,27
50,24,0,5722.82,1062.05,0,0,1196,26
36,9,0,887.25,213.41,0,0,1041,3
31,21,1,11412.29,2826.36,1,22765,6729,1
35,16,0,2453.15,453.84,0,0,2339,64
23,23,0,4930.51,520.82,0,0,1607,26
32,71,2,157927.75,17505.88,1,155256,19015,2
47,23,0,4798.3,719.6,0,0,1173,4
18,17,0,4807.62,1053.52,0,0,909,10
34,12,1,9092.49,1199.79,0,0,1392,9
39,5,0,1158.02,87.78,1,1531,1849,16
39,58,0,10683.74,587.58,0,0,3161,6
23,4,0,1249.11,267.79,0,0,610,21
23,5,0,1016.6,43.51,1,1581,427,177
51,13,1,6856.68,1223.84,0,0,1338,4
23,7,0,2436.5,285.64,0,0,382,17
50,74,1,59016.18,7163.97,1,152445,3661,3
32,22,0,5741.31,978.32,0,0,2091,3
50,9,0,2221.48,418.07,0,0,3273,30
32,1,0,82.93,19.04,0,0,2421,11
24,5,0,1338.72,262.47,0,0,793,15
48,21,0,4276.71,368.3,0,0,575,17
37,11,0,3460.52,519.79,1,4464,3444,1
48,1,0,250.75,27,0,0,1252,2
35,54,0,7166.08,1632.18,1,25481,9572,1
32,10,0,1816.08,172.98,0,0,2740,96
38,35,2,28128.06,4281.39,0,0,8572,41
40,23,0,5245.3,444.39,0,0,1674,117
27,10,0,2605.92,553.11,0,0,1367,40
48,6,0,681.77,117.19,0,0,1903,47
33,23,0,6088.76,744.86,1,11370,2681,10
32,6,0,1111.85,167.82,0,0,3202,2
31,36,1,26677.57,5035.85,1,95830,9732,42
40,39,0,9358.05,1649.9,0,0,7953,6
29,2,0,296.44,53.62,0,0,2233,1
71,18,0,4414.37,231.21,0,0,1293,9
37,19,0,1994.78,317.91,0,0,1526,26
32,9,0,1880.99,129.83,0,0,1021,15
18,7,1,4811.88,906.95,1,5545,768,80
38,15,0,3826.77,726,1,5270,2295,0
24,10,0,2522.46,481.82,1,6602,881,26
33,4,0,992.46,236.06,0,0,1051,1
39,19,0,6534.09,845.62,0,0,569,56
18,2,1,904.47,62.86,0,0,586,42
39,11,0,976.18,223.74,0,0,2980,3
41,11,0,3364.38,243.06,0,0,2218,4
22,3,0,341.79,18.98,0,0,473,4
33,8,0,716.76,73.79,0,0,1439,24
18,3,0,786.78,171.53,0,0,404,21
56,14,1,5969.64,973.06,0,0,4734,2
41,12,0,2646.66,290.26,0,0,1121,14
35,24,0,3428.89,266.42,0,0,2655,70
36,11,0,2110.36,507.79,0,0,2077,47
51,17,1,4982.79,937.55,0,0,6283,67
41,23,0,3080.58,542.78,1,17197,1743,12
56,11,0,3596.4,871.55,0,0,2763,13
33,9,0,2479.2,449.95,0,0,2097,23
24,5,1,2563.9,333.59,0,0,3059,1
28,15,0,2902.43,365.95,0,0,1303,6
55,37,1,23495.11,2795.65,0,0,6844,53
39,18,0,7105.27,1121.35,0,0,2066,47
31,21,0,2529.18,256.54,0,0,2463,65
49,19,1,8972.25,1699.92,1,19670,883,31
49,3,0,1089.47,62.51,0,0,1206,4
32,4,1,1394.76,175.72,0,0,6042,0
26,21,0,6729.42,1425.61,0,0,1031,134
19,5,0,1363.8,215.23,0,0,593,1
18,22,0,4020.87,986.39,1,17885,1576,34
34,15,0,5169.63,949.58,1,6349,841,36
27,2,0,200.12,33.61,0,0,1090,29
60,3,0,357.27,78.98,0,0,765,24
38,20,1,10002.57,1777.16,0,0,13054,16
18,7,0,2163.11,394.08,0,0,300,53
55,20,0,3141.13,581.11,0,0,3011,40
39,11,0,2649.92,496.85,0,0,1324,5
46,10,0,2488.41,383.24,0,0,1369,27
46,2,1,1358.4,164.4,1,5123,5448,16
41,3,0,649.35,87.28,0,0,1690,25
44,10,0,2790.5,410.98,0,0,854,5
40,13,0,3848.58,208.92,0,0,957,35
24,9,0,2906.84,671.88,0,0,3384,15
42,22,0,3630.26,893.17,0,0,1776,26
50,7,0,1736.93,289.37,0,0,4291,10
35,6,0,646.66,61.45,1,1685,1437,13
44,13,1,5113.61,1019.02,0,0,4845,5
43,21,0,6942.08,1241.54,0,0,937,31
59,12,1,4128.34,755.8,0,0,1747,13
34,11,0,3297.15,559.14,0,0,1794,22
34,16,1,6283.43,1413.62,0,0,4749,30
36,20,0,5614.51,1353.29,0,0,6259,3
36,22,1,19556.17,3684.24,1,21934,5006,30
18,12,0,2289.56,201.37,0,0,1708,5
30,65,0,17124.91,2106.28,0,0,3578,19
41,22,0,6138.07,360.48,1,18348,919,10
37,11,0,3145.65,729.73,0,0,2880,7
28,18,0,2221.21,380.83,1,11788,2069,30
30,8,0,870.97,125.06,0,0,2024,26
33,9,0,1255.97,234.05,0,0,707,31
28,16,1,11928.75,1831.54,1,15451,3114,31
31,6,0,1291.79,165.39,0,0,1539,1
31,20,0,3487.16,520.26,0,0,4826,8
48,22,0,6593.87,1165.74,0,0,1750,1
50,10,1,5965.13,855.02,0,0,7265,8
49,13,0,1240.43,278.96,0,0,3396,1
43,9,0,759.12,85.29,0,0,1851,27
29,6,0,897.03,180.89,0,0,1476,31
49,2,0,343.09,72.56,0,0,1526,19
34,50,1,28698.05,2631.23,1,138880,3651,17
38,37,2,46936.9,5128.44,0,0,10453,0
54,23,1,13249.05,2230.65,0,0,6342,4
39,14,1,11878.4,2573.47,1,30014,2503,21
40,44,0,12316.77,2694.41,1,18149,3793,8
21,14,0,2486.13,518.46,1,8696,2572,9
43,14,0,1530.85,331.76,0,0,901,24
26,8,0,834.77,53.66,0,0,1753,98
50,27,0,5621.94,997.56,0,0,3710,17
35,23,0,7843.76,1075.73,0,0,2688,1
18,5,0,356.98,41.64,0,0,391,4
33,20,1,10751.69,1330.87,0,0,3066,9
35,8,1,5451.75,1142.54,0,0,4984,23
43,2,0,623.23,32.42,0,0,4561,14
46,4,1,2451.57,468.95,0,0,3882,37
34,15,1,5571.19,829.4,0,0,13259,20
50,73,0,26480.91,1294.76,0,0,4087,1
18,5,0,471.07,21.42,0,0,375,1
29,85,0,15507.36,1321.6,1,60349,486,29
24,14,1,7462.41,1309.19,0,0,6674,37
22,1,0,258.15,25.13,0,0,340,6
49,5,1,3258.65,619.56,0,0,6135,42
47,21,0,3882.27,656.68,0,0,2107,0
28,8,0,2399.24,268.76,0,0,1960,29
52,6,0,1374.89,240.46,0,0,1505,36
39,27,0,5098.99,550.41,0,0,3920,53
32,7,0,1053.9,205.33,0,0,3037,0
29,2,0,470.08,24.58,1,1111,2456,4
28,20,0,5003.65,1053.31,0,0,1822,2
43,8,0,1029.33,102.51,0,0,3298,4
45,6,0,524.13,44.72,1,1728,3918,39
40,6,1,3265.66,487.52,0,0,1703,12
18,4,1,3234.2,780.44,0,0,300,0
41,2,1,794.9,45.54,0,0,3520,16
44,34,0,6030.4,947.83,1,27024,3099,7
29,52,0,6445.29,1389.19,0,0,6256,16
38,9,0,2383.82,450.56,0,0,1310,12
18,1,0,314.73,74.69,1,933,579,82
23,11,0,1882.97,291.2,0,0,700,15
34,5,0,1069.28,98.45,0,0,1729,19
34,11,0,2088.74,228.51,0,0,2827,11
42,13,0,1523.19,361.55,1,9831,1118,26
23,17,0,3126.85,733.43,0,0,2996,2
33,50,0,17482.72,1333.96,0,0,3490,2
44,3,0,457.76,99.44,0,0,798,5
55,2,2,1415.53,339.79,1,3258,3759,2
58,9,0,3166.5,410.44,0,0,3240,10
19,24,1,13110.86,1840.99,0,0,2523,21
37,13,1,9499.13,1916.78,1,15818,1516,14
37,20,1,13581.74,726.65,0,0,929,24
43,59,0,20005.39,3840.65,1,42050,8558,8
38,15,2,8038.38,1059.1,1,60638,4133,3
37,8,0,870.78,112.42,1,2487,4165,10
55,3,0,557.2,116.96,1,876,771,32
46,10,1,6029.59,678.72,0,0,8142,6
34,10,0,3568.37,315.42,0,0,1912,4
38,7,0,2339.39,477.37,0,0,1223,20
48,27,1,22849.88,3216.43,0,0,5795,13
45,10,1,3415.86,296.02,0,0,5856,15
32,2,1,1237.44,234.69,0,0,2957,15
18,9,0,3174.85,576.44,0,0,1063,10
23,4,0,1153.17,230.47,1,3320,402,66
39,24,0,2829.35,174.5,0,0,1331,9
18,11,0,2209.07,298.89,0,0,3194,28
36,13,0,2311.78,527.73,0,0,2253,17
32,6,0,799.17,43.06,0,0,1047,2
49,13,0,2491.81,582.1,1,6416,765,59
22,10,0,3687.95,569.27,0,0,824,16
18,7,0,1595.76,192.93,0,0,1648,5
32,19,1,10918.15,2204.85,0,0,2354,1
45,39,1,13365.76,2255.88,1,34117,8606,0
50,21,0,2728.79,606.79,0,0,934,37
27,27,1,14794.22,3052.44,0,0,3561,3
43,47,1,19007.56,2693.81,1,38896,14597,3
29,7,2,14783.08,1500.8,0,0,10357,6
44,1,0,253.85,52.71,0,0,2724,4
46,11,0,1726.1,320.34,0,0,553,156
26,59,1,31822.57,2342.51,0,0,9349,13
43,16,2,10419.82,1565.87,1,46955,3532,14
18,3,0,364.84,71.29,0,0,1077,14
35,4,1,1503.36,262.46,0,0,728,32
24,9,2,8318.73,2052.48,0,0,4073,21
28,13,1,7635.39,1706.33,0,0,2027,35
22,23,0,3178.77,717.87,0,0,771,9
44,12,0,1510.84,333.07,0,0,1461,6
44,22,0,5550.36,903.13,1,18894,919,88
29,10,0,2503.14,412.36,1,7021,5209,1
42,20,0,4280.81,206.85,1,13470,1499,93
41,23,0,2979.79,352.95,1,21290,659,15
36,23,0,4689.33,602.11,0,0,1121,57
63,4,0,1071.01,66.84,0,0,1065,27
27,9,0,1182.18,249.05,0,0,1695,20
38,14,2,10965.05,560.42,0,0,8227,10
33,24,0,3338.71,432.45,0,0,2012,1
33,49,0,9943.58,551.7,1,42801,3466,22
39,15,0,1570.66,363.25,0,0,2533,4
34,21,0,6360.69,1572.01,1,22149,492,12
27,26,0,6382.52,360.37,0,0,3138,73
39,1,0,149.67,17.8,0,0,2545,3
52,4,0,837.65,56.17,0,0,3500,2
49,1,0,149.21,27.59,0,0,2197,19
40,21,0,2730.62,109.59,1,10442,4073,4
29,21,0,3325.94,513.79,0,0,5234,20
40,24,0,4887.97,651.73,1,17418,4376,7
51,7,2,13770.99,2586.65,0,0,9709,1
52,1,0,160.48,18.17,0,0,1992,12
42,17,0,2681.23,147.83,0,0,1223,2
33,20,0,5140.47,1051.33,0,0,5846,6
35,14,0,4319.49,437.32,1,12104,1400,37
47,22,0,2396.03,276.55,0,0,3138,19
46,22,0,4338.32,606.84,0,0,1146,4
18,1,0,291.28,58.88,1,295,423,67
45,13,0,1592.43,99.97,0,0,4677,18
46,18,0,6464.97,442.99,1,17660,2037,9
28,31,0,9302.79,1850.17,0,0,4470,1
28,20,1,11737.81,2835.81,0,0,4375,7
29,11,2,20368.79,4608.98,0,0,5474,44
20,4,0,798.35,198.24,0,0,502,11
41,67,1,22323.9,1296.61,0,0,13271,51
37,22,0,1811.85,266.74,0,0,2022,5
32,1,0,256.75,26.84,0,0,1586,6
41,27,1,7399.21,960.55,1,71043,6686,17
25,17,1,10895.5,1813.23,0,0,1221,3
40,13,0,2656.84,386.41,1,5180,617,6
42,8,1,6138.65,404.32,0,0,1021,11
47,2,0,470.82,49.12,0,0,5329,4
61,18,0,3000.57,440.75,1,7944,2794,18
18,2,0,393.58,42.04,0,0,439,14
41,7,0,853.96,39.33,1,4638,2732,25
29,23,0,6094.59,1356.38,0,0,2036,6
18,6,0,568.23,127.85,0,0,509,2
48,18,0,5743.98,907.61,0,0,2186,5
53,85,0,13980.81,2544.71,1,60399,2456,27
33,39,0,5799.89,805.27,1,16683,6635,2
40,15,0,2561.76,279.18,0,0,2561,10
37,59,1,42473.05,6539.01,1,58533,7674,4
43,7,0,1734.02,380.45,0,0,1249,1
48,5,0,1562.9,142.61,0,0,3130,6
42,18,1,12198.45,2191.83,0,0,8145,2
42,21,1,12217.39,577.28,1,34580,788,40
53,19,0,3744.4,718.44,0,0,2599,3
36,10,0,1716.97,205.43,0,0,5987,25
49,16,0,3925.14,817.48,1,18466,858,1
28,1,0,221.16,51.4,1,515,1352,0
57,16,0,2696.03,571.41,1,11048,2682,0
46,10,0,3633.19,847.36,1,8812,1248,11
33,4,0,782.91,182.5,0,0,1398,23
18,4,0,995.78,115.82,1,2243,404,7
37,24,0,2620.22,154.54,0,0,889,10
41,13,1,4794.48,931.93,0,0,1644,20
55,3,2,6210.14,563.1,0,0,10106,24
39,18,0,2678.47,393.72,0,0,1364,14
35,18,1,8279.31,628.39,0,0,6903,6
42,9,1,3074.76,252.47,0,0,1752,22
41,57,1,23022.71,5118.98,0,0,3415,8
18,14,0,3405.65,675.04,0,0,1272,21
40,4,0,937.7,49.2,0,0,1800,18
45,11,1,6078.89,374.86,0,0,2911,5
34,5,0,1684.82,88.67,0,0,983,16
49,9,0,2735.29,661.15,0,0,3000,7
36,47,1,27238.84,3949.37,0,0,10057,5
47,10,0,1075.41,111.31,0,0,2298,26
65,8,0,1429.55,184.33,1,4702,564,3
36,13,0,1811,248.43,0,0,1620,5
18,2,0,275.02,14.34,0,0,448,73
33,22,0,2744.75,201.77,0,0,2544,7
18,1,0,168.33,28.45,0,0,2257,12
45,17,1,7097.23,461.4,0,0,1349,3
53,10,0,1300,146.84,0,0,2961,2
46,9,1,6451.72,609.26,0,0,2038,37
41,4,0,603.28,149.77,0,0,3073,59
30,22,0,4379.49,390.75,0,0,644,13
56,20,0,3129.75,435.86,0,0,1102,15
47,9,0,3446.57,389.63,0,0,2595,17
41,7,0,857.08,81.98,0,0,2595,40
40,5,0,510.76,121.35,0,0,1877,104
39,23,2,34105.78,7766.23,1,82864,11355,4
43,20,1,10253.91,893.23,1,52032,5395,6
30,11,0,2252.23,465.28,0,0,1419,30
56,44,1,14012.6,894.23,0,0,6892,6
39,16,2,27833.32,3622.25,1,33838,5524,6
45,10,1,3737.53,403.46,1,24629,2986,1
32,16,0,1863.19,230.69,0,0,5315,3
42,6,0,1606.83,70.61,0,0,908,23
18,6,1,2276.82,515.82,0,0,328,0
24,17,0,4956.91,1161.82,1,14902,1176,32
37,23,0,6602.71,1555.9,1,10542,3239,3
22,3,0,705.58,49.55,0,0,858,67
67,16,1,6695,996.24,0,0,2423,4
18,6,0,579.5,49.05,0,0,2640,26
42,21,1,15610.31,3327.41,0,0,1314,26
57,13,0,2362.7,249.76,1,4224,838,84
43,72,1,22695.11,3039.62,1,206724,6817,6
34,37,0,11468.15,2276.99,0,0,3270,13
31,10,0,2614.78,252.35,1,10214,1580,31
46,9,0,1894.09,333.68,0,0,923,4
28,31,0,4682.44,1102.79,1,12820,1872,3
36,23,0,6499.06,940.39,0,0,1224,26
46,23,0,4558.89,494.27,1,9128,1174,3
34,10,0,3001.36,226.56,0,0,1579,3
39,12,0,979.1,83.86,0,0,3057,9
34,5,0,1061.85,77.49,0,0,1447,3
26,17,1,5961.89,747.26,0,0,3520,7
52,17,0,3447.77,461.53,0,0,693,6
54,4,1,1712.72,216.45,0,0,8123,1
34,21,0,2599.99,606.6,1,9249,5958,20
34,10,1,4612.33,904.15,0,0,1668,24
35,19,0,1374.03,123.01,0,0,1888,1
44,4,0,882.36,59.38,0,0,854,3
27,4,0,512.91,85.36,0,0,1221,36
36,11,0,2665.72,426.83,1,10460,946,1
41,16,2,22584.01,4470.19,1,35332,8169,2
45,23,2,20416.71,2497.19,1,74024,7465,5
18,1,1,824.2,135.72,0,0,300,14
42,5,0,1409.32,213.45,0,0,1716,7
42,6,0,1477.13,361.84,0,0,991,5
50,54,1,30452.31,1988.45,1,55030,5275,17
31,20,0,1891.24,444.37,0,0,924,0
31,15,1,8917.79,2047.34,0,0,29111,13
52,4,0,493.84,114.34,0,0,2380,8
19,23,0,5796.83,1169.84,0,0,1735,2
57,29,0,3277.14,757.01,1,22704,4190,8
68,11,0,1894.05,344.45,0,0,1375,30
43,8,0,1440.93,264.03,0,0,5916,25
47,16,0,3822.01,627.12,0,0,4457,5
20,14,0,2415.47,595,0,0,1328,55
29,7,0,1476.15,326.9,0,0,1666,4
50,12,0,1377.41,248.38,1,11223,1399,79
42,15,0,2726.99,248.51,0,0,3195,10
35,6,0,606.1,57.59,1,2761,4541,4
40,20,0,5813.22,733.77,1,18426,1261,28
44,1,0,357.99,57.15,0,0,2346,5
34,18,0,3624.83,245.93,0,0,4545,11
37,1,1,541.91,28.5,0,0,6005,3
37,15,0,1228.53,149.76,0,0,3085,0
25,17,0,5766.69,531.06,0,0,1852,13
41,12,0,1195.94,70.01,0,0,1985,1
59,55,2,59535.35,4984.69,0,0,10302,6
58,6,0,1164.21,267.35,0,0,2024,28
20,4,0,1233.46,279.67,0,0,543,78
44,7,0,2521.69,616.88,0,0,2157,48
46,16,0,5303.34,855.71,1,3712,959,3
33,17,0,2426.55,367.92,0,0,1509,18
26,55,0,9860.67,1135.52,1,34324,3434,29
22,5,0,1344.44,235.83,1,3014,369,62
32,14,0,2601.58,297.49,1,5542,2969,13
42,23,0,6538.66,313.59,0,0,4864,11
36,11,0,3370.61,615.13,0,0,901,17
30,13,0,4368.62,478.85,0,0,1412,6
23,3,0,1129.89,104.52,0,0,395,5
42,9,0,1621.58,219.39,1,3215,1109,5
50,7,1,3303.47,629.62,0,0,4128,50
26,2,0,228.08,9.65,0,0,623,31
43,13,0,2728.5,228.74,0,0,1618,1
18,17,0,2305.15,453.91,0,0,2209,39
30,11,0,2221.37,308.15,0,0,1715,13
46,6,0,1339.55,112.36,0,0,2445,10
24,1,0,276.54,62.64,0,0,4224,13
30,77,2,72002.18,15099.29,0,0,7746,1
55,14,0,3055.85,149.28,0,0,768,5
29,9,0,1460.97,335.17,0,0,2829,8
27,16,0,4486.92,713.76,0,0,2877,28
44,21,0,1507.34,82.63,0,0,1174,43
61,2,0,477.64,87.49,0,0,909,5
35,16,0,2421.8,280.33,0,0,2405,17
47,26,1,14217.52,3488.02,1,58930,4471,10
54,17,2,14048.6,875.71,0,0,5760,2
41,14,0,3709.89,255.12,0,0,4856,22
34,10,0,1054.39,198.13,0,0,1759,8
27,21,1,5897.99,266.54,0,0,2431,0
