id_vuelo;aeropuerto_origen;aeropuerto_destino;hora_salida_programada;dia_semana;distancia_vuelo;condiciones_climaticas;congestion_aerea;congestion_aerea_num;tipo_avion;ocupacion_vuelo;temporada_alta;temporada_alta_bin;puerta_embarque;visibilidad;tiempo_estimado_vuelo;horas_sp;minutos_sp;tipo;demora;PRE_1;demora_predicha;filter_$;comprobacion
10273;EZE;AEP;8:00:00 a. m.;Sabado;35;Nublado;Media;1,00;Airbus A320;84,1;VERDADERO;1,00;8;19,6;31;8;0;1;0,00;0,31537;0,00;0;1,00
10276;EZE;MDZ;8:15:00 a. m.;Martes;1040;Lluvia;Alta;2,00;Airbus A320neo;89,3;FALSO;0,00;26;7,7;99;8;15;1;0,00;0,47019;1,00;0;0,00
10278;GIG;GRU;5:45:00 a. m.;Viernes;360;Despejado;Baja;0,00;ATR 72;79,9;FALSO;0,00;10;14,0;56;5;45;1;0,00;0,15427;0,00;0;1,00
10280;AEP;EZE;6:00:00 a. m.;Sabado;35;Nublado;Media;1,00;ATR 72;82,3;FALSO;0,00;30;20,1;49;6;0;1;0,00;0,22236;0,00;0;1,00
10281;MDE;BAQ;8:00:00 a. m.;Viernes;310;Nublado;Media;1,00;ATR 72;67,8;FALSO;0,00;27;12,9;48;8;0;1;0,00;0,22271;0,00;0;1,00
10282;EZE;AEP;9:15:00 a. m.;Viernes;35;Lluvia;Alta;2,00;Boeing 737;98,9;FALSO;0,00;13;13,5;48;9;15;1;0,00;0,46992;1,00;0;0,00
10284;PTY;UIO;6:15:00 a. m.;Sabado;1420;Despejado;Baja;0,00;Boeing 737 MAX;90,1;FALSO;0,00;46;15,4;145;6;15;1;0,00;0,15400;0,00;0;1,00
10288;CLO;MDE;9:15:00 a. m.;Domingo;265;Tormenta;Media;1,00;Airbus A320;89,9;FALSO;0,00;17;4,4;58;9;15;1;0,00;0,60915;1,00;0;0,00
10289;JFK;PTY;8:00:00 a. m.;Domingo;3520;Despejado;Alta;2,00;Airbus A350;64,0;VERDADERO;1,00;34;17,6;287;8;0;1;0,00;0,47328;1,00;0;0,00
10290;BGA;MDE;8:00:00 a. m.;Sabado;295;Despejado;Alta;2,00;Boeing 737;51,5;FALSO;0,00;29;6,5;46;8;0;1;0,00;0,34925;1,00;0;0,00
10293;LIM;GRU;6:30:00 a. m.;Viernes;3620;Nublado;Media;1,00;Boeing 777;98,6;VERDADERO;1,00;32;23,1;292;6;30;1;0,00;0,32662;0,00;0;1,00
10295;EZE;COR;9:00:00 a. m.;Martes;695;Nublado;Baja;0,00;Airbus A320;89,1;FALSO;0,00;9;28,8;94;9;0;1;0,00;0,14450;0,00;0;1,00
10296;PEI;MDE;5:15:00 a. m.;Viernes;140;Despejado;Media;1,00;Airbus A320;50,1;FALSO;0,00;18;10,9;38;5;15;1;0,00;0,23639;0,00;0;1,00
10297;MDE;PTY;5:30:00 a. m.;Martes;715;Lluvia;Baja;0,00;Airbus A320;71,1;VERDADERO;1,00;23;22,2;94;5;30;1;0,00;0,32249;0,00;0;1,00
10298;MIA;MDE;9:30:00 a. m.;Martes;2750;Niebla;Baja;0,00;Boeing 757;76,7;VERDADERO;1,00;10;0,2;253;9;30;1;0,00;0,42702;1,00;0;0,00
10299;MVD;EZE;8:00:00 a. m.;Jueves;210;Despejado;Alta;2,00;Boeing 737;65,1;FALSO;0,00;35;22,3;39;8;0;1;0,00;0,35274;1,00;0;0,00
10300;BOG;CLO;7:30:00 a. m.;Domingo;300;Lluvia;Baja;0,00;Boeing 737;73,7;VERDADERO;1,00;5;29,6;47;7;30;1;0,00;0,32467;0,00;0;1,00
10301;EZE;AEP;6:45:00 a. m.;Martes;35;Despejado;Baja;0,00;ATR 72;96,8;VERDADERO;1,00;40;21,7;29;6;45;1;0,00;0,22742;0,00;0;1,00
10302;MEX;PTY;7:15:00 a. m.;Viernes;2280;Nublado;Baja;0,00;Boeing 737 MAX;68,6;FALSO;0,00;34;15,9;203;7;15;1;0,00;0,14516;0,00;0;1,00
10303;EZE;AEP;8:00:00 a. m.;Sabado;35;Nublado;Baja;0,00;Boeing 737;73,0;FALSO;0,00;22;20,3;50;8;0;1;0,00;0,14219;0,00;0;1,00
10304;EZE;SCL;8:15:00 a. m.;Viernes;1140;Lluvia;Baja;0,00;Embraer E195;91,9;VERDADERO;1,00;28;16,0;130;8;15;1;0,00;0,32229;0,00;0;1,00
10306;CLO;MDE;10:00:00 a. m.;Domingo;265;Lluvia;Media;1,00;ATR 72;47,8;FALSO;0,00;46;12,1;42;10;0;1;0,00;0,33690;1,00;0;0,00
10307;SCL;GRU;6:00:00 a. m.;Lunes;2620;Despejado;Media;1,00;Airbus A320neo;30,0;FALSO;0,00;12;11,3;230;6;0;1;0,00;0,24009;0,00;0;1,00
10308;BOG;CCS;8:15:00 a. m.;Miercoles;1010;Despejado;Baja;0,00;Embraer E195;85,0;FALSO;0,00;25;16,9;101;8;15;1;0,00;0,15451;0,00;0;1,00
10310;EZE;TUC;8:45:00 a. m.;Viernes;1230;Nublado;Baja;0,00;Boeing 737 MAX;83,0;VERDADERO;1,00;45;17,9;132;8;45;1;0,00;0,21584;0,00;0;1,00
10312;BOG;PEI;7:15:00 a. m.;Lunes;265;Lluvia;Alta;2,00;Boeing 737;66,3;VERDADERO;1,00;3;21,9;50;7;15;1;0,00;0,58775;1,00;0;0,00
10313;GRU;BSB;7:00:00 a. m.;Viernes;870;Despejado;Alta;2,00;Embraer E195;73,3;FALSO;0,00;3;6,2;111;7;0;1;0,00;0,34977;1,00;0;0,00
10315;CDG;GRU;8:00:00 a. m.;Miercoles;9400;Despejado;Alta;2,00;Boeing 787;49,7;VERDADERO;1,00;31;17,6;744;8;0;1;0,00;0,48841;1,00;0;0,00
10316;PEI;MDE;7:00:00 a. m.;Lunes;140;Nublado;Alta;2,00;Airbus A320;61,4;FALSO;0,00;20;7,9;57;7;0;1;0,00;0,33003;1,00;0;0,00
10318;MDE;BGA;9:45:00 a. m.;Jueves;295;Lluvia;Media;1,00;Boeing 737;88,5;VERDADERO;1,00;1;27,9;64;9;45;1;0,00;0,45844;1,00;0;0,00
10320;BOG;MEX;8:45:00 a. m.;Viernes;2700;Despejado;Media;1,00;Embraer E195;45,9;VERDADERO;1,00;42;10,6;233;8;45;1;0,00;0,34341;1,00;0;0,00
10321;EZE;AEP;11:00:00 a. m.;Jueves;35;Lluvia;Alta;2,00;ATR 72;80,6;FALSO;0,00;14;15,3;39;11;0;1;0,00;0,46983;1,00;0;0,00
10325;GIG;EZE;7:00:00 a. m.;Viernes;1970;Despejado;Alta;2,00;Embraer E195;81,2;VERDADERO;1,00;38;11,8;189;7;0;1;0,00;0,46700;1,00;0;0,00
10326;FLN;GRU;9:15:00 a. m.;Sabado;690;Despejado;Media;1,00;Airbus A320;81,3;FALSO;0,00;15;20,3;87;9;15;1;0,00;0,24158;0,00;0;1,00
10329;AEP;EZE;7:45:00 a. m.;Martes;35;Despejado;Baja;0,00;Airbus A320;69,0;VERDADERO;1,00;27;14,1;34;7;45;1;0,00;0,22664;0,00;0;1,00
10331;PTY;BOG;8:15:00 a. m.;Viernes;650;Despejado;Baja;0,00;Boeing 737;54,5;FALSO;0,00;48;27,2;82;8;15;1;0,00;0,15541;0,00;0;1,00
10332;MDE;CTG;8:30:00 a. m.;Sabado;365;Despejado;Media;1,00;ATR 72;50,7;FALSO;0,00;48;29,2;55;8;30;1;0,00;0,24366;0,00;0;1,00
10334;PTY;IAH;5:45:00 a. m.;Domingo;2860;Nublado;Media;1,00;Airbus A320neo;58,4;FALSO;0,00;22;7,7;258;5;45;1;0,00;0,22928;0,00;0;1,00
10337;CWB;GRU;8:45:00 a. m.;Domingo;410;Despejado;Alta;2,00;Embraer E190;58,3;VERDADERO;1,00;7;11,6;52;8;45;1;0,00;0,47038;1,00;0;0,00
10343;GRU;LIM;7:15:00 a. m.;Sabado;3620;Despejado;Baja;0,00;Boeing 777;63,7;FALSO;0,00;2;28,3;294;7;15;1;0,00;0,15918;0,00;0;1,00
10344;BOG;BGA;7:00:00 a. m.;Jueves;310;Despejado;Media;1,00;Airbus A320;51,5;VERDADERO;1,00;5;29,4;63;7;0;1;0,00;0,33552;1,00;0;0,00
10348;MIA;GRU;7:15:00 a. m.;Sabado;7520;Lluvia;Baja;0,00;Airbus A330;60,5;VERDADERO;1,00;28;13,2;596;7;15;1;0,00;0,33544;1,00;0;0,00
10350;MDE;BOG;8:30:00 a. m.;Viernes;235;Despejado;Media;1,00;ATR 72;74,0;FALSO;0,00;13;27,2;66;8;30;1;0,00;0,24304;0,00;0;1,00
10351;JFK;PTY;7:30:00 a. m.;Sabado;3520;Despejado;Baja;0,00;Airbus A330;66,9;FALSO;0,00;21;8,0;297;7;30;1;0,00;0,15745;0,00;0;1,00
10356;GRU;BSB;6:45:00 a. m.;Domingo;870;Despejado;Media;1,00;Airbus A320neo;86,4;FALSO;0,00;49;25,8;112;6;45;1;0,00;0,24439;0,00;0;1,00
10359;CLO;BOG;6:30:00 a. m.;Sabado;300;Nublado;Media;1,00;Airbus A320;76,1;FALSO;0,00;32;28,0;43;6;30;1;0,00;0,22733;0,00;0;1,00
10361;CTG;BOG;7:30:00 a. m.;Sabado;135;Despejado;Media;1,00;Embraer E190;84,9;FALSO;0,00;27;14,3;35;7;30;1;0,00;0,23982;0,00;0;1,00
10363;PTY;BOG;8:00:00 a. m.;Miercoles;650;Despejado;Baja;0,00;Embraer E190;44,0;FALSO;0,00;9;29,4;85;8;0;1;0,00;0,15455;0,00;0;1,00
10364;ROS;EZE;7:45:00 a. m.;Viernes;295;Despejado;Media;1,00;ATR 72;75,7;VERDADERO;1,00;18;9,7;47;7;45;1;0,00;0,33690;1,00;0;0,00
10365;GRU;GIG;7:15:00 a. m.;Miercoles;360;Despejado;Media;1,00;Embraer E190;79,5;VERDADERO;1,00;30;28,5;67;7;15;1;0,00;0,33740;1,00;0;0,00
10368;JFK;GRU;7:45:00 a. m.;Jueves;7680;Nublado;Baja;0,00;Airbus A330;53,4;VERDADERO;1,00;1;10,4;625;7;45;1;0,00;0,22537;0,00;0;1,00
10369;BOG;CCS;7:30:00 a. m.;Domingo;1010;Lluvia;Alta;2,00;Embraer E195;95,6;FALSO;0,00;46;12,1;124;7;30;1;0,00;0,47262;1,00;0;0,00
10370;PTY;MIA;7:30:00 a. m.;Lunes;2200;Nublado;Media;1,00;Embraer E195;90,9;VERDADERO;1,00;47;27,2;198;7;30;1;0,00;0,32506;0,00;0;1,00
10371;CTG;MDE;6:15:00 a. m.;Sabado;365;Lluvia;Baja;0,00;Embraer E190;76,7;FALSO;0,00;49;21,3;54;6;15;1;0,00;0,22738;0,00;0;1,00
10372;BOG;MDE;7:15:00 a. m.;Sabado;235;Nublado;Media;1,00;Embraer E190;45,3;VERDADERO;1,00;5;20,7;58;7;15;1;0,00;0,31726;0,00;0;1,00
10373;EZE;NQN;9:45:00 a. m.;Viernes;1150;Despejado;Alta;2,00;Boeing 737 MAX;69,4;VERDADERO;1,00;48;9,3;116;9;45;1;0,00;0,47252;1,00;0;0,00
10375;PTY;UIO;10:45:00 a. m.;Domingo;1420;Despejado;Alta;2,00;Airbus A320neo;76,8;FALSO;0,00;28;10,9;126;10;45;1;0,00;0,36053;1,00;0;0,00
10376;EZE;ROS;10:30:00 a. m.;Jueves;295;Despejado;Baja;0,00;ATR 72;16,6;FALSO;0,00;13;24,3;61;10;30;1;0,00;0,15658;0,00;0;1,00
10377;MDE;BOG;8:15:00 a. m.;Domingo;235;Despejado;Baja;0,00;ATR 72;38,1;FALSO;0,00;16;17,2;63;8;15;1;0,00;0,15351;0,00;0;1,00
10384;PTY;UIO;8:00:00 a. m.;Domingo;1420;Despejado;Baja;0,00;Airbus A320neo;71,1;VERDADERO;1,00;21;10,4;128;8;0;1;0,00;0,22441;0,00;0;1,00
10385;PTY;GRU;5:45:00 a. m.;Sabado;4630;Despejado;Media;1,00;Boeing 777;96,6;VERDADERO;1,00;28;18,3;375;5;45;1;0,00;0,34745;1,00;0;0,00
10389;PTY;BOG;5:30:00 a. m.;Sabado;650;Nublado;Media;1,00;Embraer E190;90,7;FALSO;0,00;6;20,8;77;5;30;1;0,00;0,22609;0,00;0;1,00
10390;EZE;AEP;5:00:00 a. m.;Lunes;35;Nublado;Media;1,00;Boeing 737;54,2;FALSO;0,00;37;5,2;43;5;0;1;0,00;0,21916;0,00;0;1,00
10391;EZE;SCL;8:45:00 a. m.;Domingo;1140;Despejado;Media;1,00;Airbus A320neo;70,1;FALSO;0,00;15;20,3;118;8;45;1;0,00;0,24508;0,00;0;1,00
10392;GRU;BOG;8:00:00 a. m.;Sabado;3940;Lluvia;Media;1,00;Airbus A350;79,1;VERDADERO;1,00;21;15,4;343;8;0;1;0,00;0,45716;1,00;0;0,00
10393;PEI;MDE;8:45:00 a. m.;Martes;140;Despejado;Media;1,00;ATR 72;84,7;FALSO;0,00;2;27,8;49;8;45;1;0,00;0,24460;0,00;0;1,00
10394;BOG;PTY;7:30:00 a. m.;Domingo;650;Nublado;Media;1,00;Airbus A320;78,0;VERDADERO;1,00;11;14,8;85;7;30;1;0,00;0,31879;0,00;0;1,00
10395;GRU;EZE;8:00:00 a. m.;Viernes;1760;Lluvia;Baja;0,00;Boeing 737 MAX;65,0;FALSO;0,00;15;14,0;179;8;0;1;0,00;0,22820;0,00;0;1,00
10396;GRU;SCL;7:15:00 a. m.;Martes;2620;Despejado;Baja;0,00;Boeing 737 MAX;58,1;FALSO;0,00;13;26,5;233;7;15;1;0,00;0,15756;0,00;0;1,00
10398;GRU;POA;9:45:00 a. m.;Miercoles;1110;Despejado;Baja;0,00;Boeing 737 MAX;99,0;VERDADERO;1,00;24;12,3;108;9;45;1;0,00;0,22943;0,00;0;1,00
10403;PEI;MDE;7:00:00 a. m.;Domingo;140;Nublado;Baja;0,00;Airbus A320;66,2;FALSO;0,00;27;27,4;45;7;0;1;0,00;0,14280;0,00;0;1,00
10404;GRU;SSA;8:00:00 a. m.;Martes;1940;Nublado;Media;1,00;Boeing 737 MAX;72,8;FALSO;0,00;30;29,5;168;8;0;1;0,00;0,22863;0,00;0;1,00
10405;MDE;CTG;9:30:00 a. m.;Jueves;365;Despejado;Baja;0,00;Airbus A320;59,7;FALSO;0,00;2;16,3;75;9;30;1;0,00;0,15516;0,00;0;1,00
10407;PTY;JFK;10:30:00 a. m.;Sabado;3520;Despejado;Alta;2,00;Airbus A350;92,0;FALSO;0,00;9;6,7;304;10;30;1;0,00;0,36249;1,00;0;0,00
10408;BOG;MAD;9:00:00 a. m.;Lunes;8680;Despejado;Media;1,00;Boeing 777;71,3;VERDADERO;1,00;17;9,3;672;9;0;1;0,00;0,35181;1,00;0;0,00
10409;AMS;GRU;9:45:00 a. m.;Domingo;9850;Tormenta;Baja;0,00;Boeing 787;66,0;FALSO;0,00;37;1,5;783;9;45;1;0,00;0,50129;1,00;0;0,00
10415;GRU;MVD;9:45:00 a. m.;Viernes;1550;Despejado;Baja;0,00;Boeing 757;53,0;FALSO;0,00;21;19,3;150;9;45;1;0,00;0,15835;0,00;0;1,00
10416;BOG;BAQ;6:30:00 a. m.;Sabado;145;Tormenta;Baja;0,00;ATR 72;70,6;VERDADERO;1,00;12;1,3;38;6;30;1;0,00;0,58830;1,00;0;0,00
10417;EZE;ROS;9:30:00 a. m.;Domingo;295;Despejado;Baja;0,00;Boeing 737;52,5;VERDADERO;1,00;33;23,6;42;9;30;1;0,00;0,22843;0,00;0;1,00
10418;EZE;MDZ;9:00:00 a. m.;Martes;1040;Lluvia;Baja;0,00;Airbus A320neo;78,2;VERDADERO;1,00;11;19,4;115;9;0;1;0,00;0,32162;0,00;0;1,00
10419;GRU;SCL;9:15:00 a. m.;Lunes;2620;Despejado;Baja;0,00;Boeing 737 MAX;42,2;VERDADERO;1,00;32;17,8;229;9;15;1;0,00;0,23005;0,00;0;1,00
10422;GRU;BSB;8:45:00 a. m.;Sabado;870;Nublado;Baja;0,00;Airbus A320neo;52,0;FALSO;0,00;34;28,0;104;8;45;1;0,00;0,14752;0,00;0;1,00
10423;MDE;BGA;8:30:00 a. m.;Lunes;295;Tormenta;Baja;0,00;Embraer E190;49,0;FALSO;0,00;34;1,3;43;8;30;1;0,00;0,47361;1,00;0;0,00
10429;BOG;PEI;7:00:00 a. m.;Lunes;265;Despejado;Media;1,00;Airbus A320;66,5;FALSO;0,00;45;5,1;49;7;0;1;0,00;0,23514;0,00;0;1,00
10430;GRU;FLN;10:15:00 a. m.;Lunes;690;Despejado;Baja;0,00;ATR 72;53,5;FALSO;0,00;25;11,7;72;10;15;1;0,00;0,15425;0,00;0;1,00
10431;UIO;EZE;11:30:00 a. m.;Domingo;3900;Nublado;Media;1,00;Boeing 787;86,1;VERDADERO;1,00;29;21,0;316;11;30;1;0,00;0,33043;1,00;0;0,00
10435;CWB;GRU;6:00:00 a. m.;Jueves;410;Lluvia;Media;1,00;ATR 72;82,4;FALSO;0,00;11;8,1;73;6;0;1;0,00;0,33336;1,00;0;0,00
10436;BRC;EZE;6:30:00 a. m.;Viernes;1650;Despejado;Baja;0,00;Airbus A320neo;83,9;VERDADERO;1,00;4;9,6;154;6;30;1;0,00;0,22661;0,00;0;1,00
10438;LIM;EZE;7:15:00 a. m.;Martes;3150;Despejado;Media;1,00;Boeing 787;40,4;FALSO;0,00;34;5,9;281;7;15;1;0,00;0,24230;0,00;0;1,00
10441;POA;GRU;8:45:00 a. m.;Domingo;1110;Niebla;Media;1,00;Embraer E195;79,2;VERDADERO;1,00;25;0,9;124;8;45;1;0,00;0,56155;1,00;0;0,00
10442;GRU;MVD;10:30:00 a. m.;Jueves;1550;Nublado;Media;1,00;Embraer E195;83,8;FALSO;0,00;18;13,8;137;10;30;1;0,00;0,22937;0,00;0;1,00
10443;MDE;CLO;6:15:00 a. m.;Martes;265;Tormenta;Baja;0,00;Boeing 737;67,1;FALSO;0,00;44;2,0;49;6;15;1;0,00;0,46985;1,00;0;0,00
10444;GRU;GIG;8:00:00 a. m.;Lunes;360;Despejado;Baja;0,00;Airbus A320;84,3;FALSO;0,00;43;17,1;64;8;0;1;0,00;0,15252;0,00;0;1,00
10445;AEP;EZE;8:45:00 a. m.;Lunes;35;Niebla;Media;1,00;Embraer E190;61,6;VERDADERO;1,00;46;0,4;31;8;45;1;0,00;0,55869;1,00;0;0,00
10446;CTG;MDE;9:00:00 a. m.;Jueves;365;Niebla;Media;1,00;Boeing 737;60,7;VERDADERO;1,00;8;2,0;74;9;0;1;0,00;0,55420;1,00;0;0,00
10449;BOG;UIO;8:30:00 a. m.;Sabado;730;Despejado;Alta;2,00;Boeing 737;49,7;FALSO;0,00;33;26,8;92;8;30;1;0,00;0,35909;1,00;0;0,00
10454;BOG;PEI;7:15:00 a. m.;Sabado;265;Lluvia;Baja;0,00;ATR 72;61,7;FALSO;0,00;41;26,6;52;7;15;1;0,00;0,22874;0,00;0;1,00
10456;NQN;EZE;11:30:00 a. m.;Miercoles;1150;Lluvia;Alta;2,00;Boeing 757;84,3;FALSO;0,00;25;17,7;120;11;30;1;0,00;0,47772;1,00;0;0,00
10457;EZE;AEP;7:00:00 a. m.;Miercoles;35;Niebla;Media;1,00;Embraer E190;62,8;FALSO;0,00;44;0,3;42;7;0;1;0,00;0,43417;1,00;0;0,00
10458;AEP;EZE;8:00:00 a. m.;Miercoles;35;Nublado;Baja;0,00;ATR 72;89,0;FALSO;0,00;17;9,9;28;8;0;1;0,00;0,14089;0,00;0;1,00
10459;JFK;PTY;7:00:00 a. m.;Miercoles;3520;Nublado;Media;1,00;Boeing 787;84,2;VERDADERO;1,00;9;11,5;307;7;0;1;0,00;0,32064;0,00;0;1,00
10462;MVD;GRU;8:15:00 a. m.;Sabado;1550;Tormenta;Baja;0,00;Airbus A320neo;59,2;VERDADERO;1,00;37;2,2;140;8;15;1;0,00;0,59148;1,00;0;0,00
10463;BOG;CCS;5:15:00 a. m.;Sabado;1010;Nublado;Media;1,00;Airbus A320neo;69,7;VERDADERO;1,00;39;13,1;117;5;15;1;0,00;0,31587;0,00;0;1,00
10464;JFK;MDE;9:15:00 a. m.;Miercoles;3560;Nublado;Media;1,00;Airbus A350;47,6;VERDADERO;1,00;16;28,7;294;9;15;1;0,00;0,32799;1,00;0;0,00
10471;EZE;NQN;7:45:00 a. m.;Jueves;1150;Nublado;Baja;0,00;Boeing 737 MAX;92,4;FALSO;0,00;42;16,4;123;7;45;1;0,00;0,14598;0,00;0;1,00
10472;PTY;JFK;8:45:00 a. m.;Jueves;3520;Niebla;Media;1,00;Boeing 787;74,0;FALSO;0,00;27;2,0;295;8;45;1;0,00;0,45082;1,00;0;0,00
10473;GRU;LIM;9:30:00 a. m.;Lunes;3620;Despejado;Baja;0,00;Airbus A350;82,1;FALSO;0,00;47;7,9;312;9;30;1;0,00;0,15845;0,00;0;1,00
10474;GRU;GIG;10:30:00 a. m.;Miercoles;360;Nublado;Media;1,00;ATR 72;79,4;FALSO;0,00;16;5,5;64;10;30;1;0,00;0,22571;0,00;0;1,00
10478;EZE;GRU;9:15:00 a. m.;Jueves;1760;Despejado;Media;1,00;Airbus A320neo;74,8;FALSO;0,00;47;12,9;178;9;15;1;0,00;0,24221;0,00;0;1,00
10480;TUC;EZE;5:00:00 a. m.;Domingo;1230;Tormenta;Baja;0,00;Boeing 757;53,7;VERDADERO;1,00;48;2,0;140;5;0;1;0,00;0,58608;1,00;0;0,00
10481;SCL;EZE;5:30:00 a. m.;Lunes;1140;Despejado;Alta;2,00;Boeing 737 MAX;81,4;FALSO;0,00;40;10,7;114;5;30;1;0,00;0,35399;1,00;0;0,00
10482;BGA;BOG;8:30:00 a. m.;Miercoles;310;Nublado;Media;1,00;Embraer E190;48,2;FALSO;0,00;20;29,8;46;8;30;1;0,00;0,22884;0,00;0;1,00
10487;GRU;CDG;6:00:00 a. m.;Viernes;9400;Despejado;Media;1,00;Airbus A350;60,0;FALSO;0,00;35;9,0;733;6;0;1;0,00;0,25262;0,00;0;1,00
10490;EZE;ASU;6:00:00 a. m.;Domingo;1050;Despejado;Media;1,00;Airbus A320neo;84,9;FALSO;0,00;47;16,3;99;6;0;1;0,00;0,23808;0,00;0;1,00
10491;BOG;BAQ;9:15:00 a. m.;Jueves;145;Despejado;Media;1,00;ATR 72;49,9;VERDADERO;1,00;3;8,4;57;9;15;1;0,00;0,33379;1,00;0;0,00
10492;LIM;MDE;7:00:00 a. m.;Martes;2100;Lluvia;Media;1,00;Boeing 757;49,8;VERDADERO;1,00;33;27,9;205;7;0;1;0,00;0,45482;1,00;0;0,00
10493;MDE;CTG;7:30:00 a. m.;Viernes;365;Despejado;Media;1,00;ATR 72;81,0;FALSO;0,00;4;17,5;60;7;30;1;0,00;0,24085;0,00;0;1,00
10494;EZE;TUC;6:15:00 a. m.;Lunes;1230;Despejado;Alta;2,00;Boeing 757;92,6;FALSO;0,00;12;29,5;119;6;15;1;0,00;0,35735;1,00;0;0,00
10497;MDE;BAQ;7:00:00 a. m.;Miercoles;310;Despejado;Media;1,00;Airbus A320;50,4;FALSO;0,00;31;11,7;55;7;0;1;0,00;0,23645;0,00;0;1,00
10498;MDE;PEI;6:15:00 a. m.;Jueves;140;Despejado;Media;1,00;ATR 72;74,7;FALSO;0,00;21;11,5;49;6;15;1;0,00;0,23710;0,00;0;1,00
10501;ROS;EZE;9:00:00 a. m.;Sabado;295;Despejado;Media;1,00;Airbus A320;68,7;FALSO;0,00;19;20,7;53;9;0;1;0,00;0,23929;0,00;0;1,00
10505;BAQ;MDE;6:15:00 a. m.;Martes;310;Tormenta;Alta;2,00;ATR 72;95,7;FALSO;0,00;31;3,8;65;6;15;1;0,00;0,72825;1,00;0;0,00
10506;BOG;PTY;8:45:00 a. m.;Viernes;650;Nublado;Baja;0,00;Boeing 737;80,2;FALSO;0,00;15;20,6;79;8;45;1;0,00;0,14628;0,00;0;1,00
10509;CTG;MDE;9:15:00 a. m.;Martes;365;Despejado;Baja;0,00;ATR 72;66,2;FALSO;0,00;13;18,0;74;9;15;1;0,00;0,15423;0,00;0;1,00
10510;LIM;BOG;9:30:00 a. m.;Miercoles;1890;Tormenta;Baja;0,00;Airbus A320neo;75,7;FALSO;0,00;28;4,8;180;9;30;1;0,00;0,47943;1,00;0;0,00
10516;BOG;CLO;7:15:00 a. m.;Domingo;300;Despejado;Media;1,00;Embraer E190;46,3;FALSO;0,00;47;10,2;71;7;15;1;0,00;0,23775;0,00;0;1,00
10517;GRU;AMS;8:30:00 a. m.;Jueves;9850;Despejado;Baja;0,00;Airbus A350;77,7;FALSO;0,00;5;13,1;763;8;30;1;0,00;0,16748;0,00;0;1,00
10520;BOG;JFK;9:45:00 a. m.;Domingo;3930;Despejado;Baja;0,00;Airbus A350;66,4;FALSO;0,00;48;26,0;337;9;45;1;0,00;0,16258;0,00;0;1,00
10521;BOG;BAQ;8:00:00 a. m.;Sabado;145;Despejado;Media;1,00;Embraer E190;54,9;FALSO;0,00;20;19,0;43;8;0;1;0,00;0,23809;0,00;0;1,00
10522;GRU;FLN;8:15:00 a. m.;Martes;690;Despejado;Baja;0,00;ATR 72;41,2;FALSO;0,00;37;16,9;92;8;15;1;0,00;0,15408;0,00;0;1,00
10524;EZE;LIM;6:45:00 a. m.;Sabado;3150;Lluvia;Baja;0,00;Airbus A330;95,9;FALSO;0,00;2;11,3;285;6;45;1;0,00;0,23379;0,00;0;1,00
10525;EZE;TUC;7:30:00 a. m.;Jueves;1230;Despejado;Baja;0,00;Airbus A320neo;67,2;VERDADERO;1,00;11;13,0;128;7;30;1;0,00;0,22705;0,00;0;1,00
10527;EZE;COR;7:30:00 a. m.;Miercoles;695;Tormenta;Media;1,00;Embraer E190;81,5;FALSO;0,00;33;2,8;101;7;30;1;0,00;0,61035;1,00;0;0,00
10528;GRU;GIG;9:00:00 a. m.;Martes;360;Despejado;Media;1,00;ATR 72;61,2;FALSO;0,00;10;10,6;70;9;0;1;0,00;0,23753;0,00;0;1,00
10529;UIO;PTY;10:00:00 a. m.;Viernes;1420;Nublado;Baja;0,00;Embraer E195;82,9;FALSO;0,00;1;29,6;143;10;0;1;0,00;0,14594;0,00;0;1,00
10530;BOG;UIO;5:00:00 a. m.;Martes;730;Despejado;Media;1,00;Boeing 737;79,1;FALSO;0,00;26;27,4;83;5;0;1;0,00;0,23895;0,00;0;1,00
10531;AEP;EZE;8:00:00 a. m.;Sabado;35;Nublado;Media;1,00;ATR 72;74,4;VERDADERO;1,00;18;11,7;22;8;0;1;0,00;0,31362;0,00;0;1,00
10532;MDE;LIM;8:30:00 a. m.;Sabado;2100;Tormenta;Alta;2,00;Boeing 757;73,2;VERDADERO;1,00;15;3,6;186;8;30;1;0,00;0,81611;1,00;0;0,00
10533;BOG;BAQ;4:30:00 a. m.;Martes;145;Nublado;Media;1,00;Airbus A320;52,5;VERDADERO;1,00;6;14,3;36;4;30;1;0,00;0,31540;0,00;0;1,00
10538;BOG;CTG;7:00:00 a. m.;Jueves;135;Niebla;Media;1,00;Boeing 737;53,4;VERDADERO;1,00;48;2,2;32;7;0;1;0,00;0,55203;1,00;0;0,00
10539;PTY;LIM;8:00:00 a. m.;Jueves;2970;Lluvia;Alta;2,00;Boeing 757;95,8;VERDADERO;1,00;27;17,8;244;8;0;1;0,00;0,59213;1,00;0;0,00
10540;PEI;BOG;7:15:00 a. m.;Sabado;265;Despejado;Baja;0,00;ATR 72;65,6;FALSO;0,00;5;23,3;40;7;15;1;0,00;0,15394;0,00;0;1,00
10541;EZE;PTY;11:00:00 a. m.;Martes;5100;Nublado;Media;1,00;Boeing 787;64,7;FALSO;0,00;34;23,0;411;11;0;1;0,00;0,23501;0,00;0;1,00
